ORIGIN_CODE,DESTINATION_CODE,flows
87195d366ffffff,87194aca5ffffff,1
87195d366ffffff,87195dacbffffff,3
87195d366ffffff,87194ada4ffffff,9
87195d366ffffff,87194ad26ffffff,8
87195d366ffffff,87195d344ffffff,1
87195d366ffffff,87195dae8ffffff,3
87195d366ffffff,87194ad34ffffff,10
87195d366ffffff,87194e604ffffff,1
87195d366ffffff,87194ac21ffffff,3
87195d366ffffff,87194e6c5ffffff,1
87195d366ffffff,87194ad55ffffff,1
87195d366ffffff,87194ad5effffff,2
87195d366ffffff,87194ad99ffffff,7
87195d366ffffff,87194e6d5ffffff,1
87195d366ffffff,87194ac10ffffff,2
87195d366ffffff,87195daf3ffffff,1
87195d366ffffff,87194ac1cffffff,1
87195d366ffffff,87194ad75ffffff,3
87195d366ffffff,87194ad21ffffff,4
87195d366ffffff,87194ad5dffffff,1
87195d366ffffff,87194ad96ffffff,4
87195d366ffffff,87194e61cffffff,3
87195d366ffffff,87194adb6ffffff,4
87195d366ffffff,87194ac13ffffff,1
87195d366ffffff,87194ad8dffffff,3
87195d366ffffff,87195da46ffffff,3
87195d366ffffff,87194ac04ffffff,3
87195d366ffffff,87194ada6ffffff,5
87195d366ffffff,87194e60affffff,3
87195d366ffffff,87194ad62ffffff,2
87195d366ffffff,87194e68effffff,4
87195d366ffffff,87194e6aeffffff,2
87195d366ffffff,87195dac2ffffff,3
87195d366ffffff,87194aca2ffffff,1
87195d366ffffff,87194e614ffffff,1
87195d366ffffff,87194ad22ffffff,8
87195d366ffffff,87194e61bffffff,3
87195d366ffffff,87195db43ffffff,1
87195d366ffffff,87194ad85ffffff,2
87195d366ffffff,87194e6d4ffffff,2
87195d366ffffff,87195da5cffffff,4
87195d366ffffff,87194ad19ffffff,4
87195d366ffffff,87194ac2effffff,2
87195d366ffffff,87194e6a3ffffff,1
87195d366ffffff,87194e693ffffff,5
87195d366ffffff,87195db5bffffff,4
87195d366ffffff,87195daddffffff,3
87195d366ffffff,87194ad00ffffff,4
87195d366ffffff,87194ada2ffffff,5
87195d366ffffff,87194ad84ffffff,4
87195d366ffffff,87194ac26ffffff,7
87195d366ffffff,87195dad9ffffff,7
87195d366ffffff,87194ad1cffffff,4
87195d366ffffff,87195da62ffffff,5
87195d366ffffff,87194ad9effffff,4
87195d366ffffff,87194ad44ffffff,2
87195d366ffffff,87195da49ffffff,27
87195d366ffffff,87194ad2bffffff,3
87195d366ffffff,87194e633ffffff,1
87195d366ffffff,87194e6a1ffffff,3
87195d366ffffff,87195dae6ffffff,1
87195d366ffffff,87194ad0cffffff,3
87195d366ffffff,87195dad0ffffff,1
87195d366ffffff,87194ad08ffffff,6
87195d366ffffff,87194ad72ffffff,3
87195d366ffffff,87195da51ffffff,3
87195d366ffffff,87194ad0affffff,4
87195d366ffffff,87194e68cffffff,6
87195d366ffffff,87195d345ffffff,1
87195d366ffffff,87195da69ffffff,7
87195d366ffffff,87194e680ffffff,4
87195d366ffffff,87194e61affffff,3
87195d366ffffff,87195da89ffffff,1
87195d366ffffff,87195dac1ffffff,3
87195d366ffffff,87194ad66ffffff,2
87195d366ffffff,87194e69dffffff,5
87195d366ffffff,87195da58ffffff,5
87195d366ffffff,87195da70ffffff,1
87195d366ffffff,87194ada1ffffff,8
87195d366ffffff,87194ad8effffff,3
87195d366ffffff,87194ad8bffffff,2
87195d366ffffff,87195da5affffff,4
87195d366ffffff,87194ada0ffffff,8
87195d366ffffff,87194e6d3ffffff,2
87195d366ffffff,87195d363ffffff,5
87195d366ffffff,87194ac00ffffff,3
87195d366ffffff,87194ac35ffffff,4
87195d366ffffff,87194ad03ffffff,4
87195d366ffffff,87194ad35ffffff,8
87195d366ffffff,87194ad12ffffff,5
87195d366ffffff,87194ad0dffffff,5
87195d366ffffff,87195d371ffffff,1
87195d366ffffff,87195dac0ffffff,4
87195d366ffffff,87194e682ffffff,3
87195d366ffffff,87194e6c4ffffff,2
87195d366ffffff,87195da52ffffff,6
87195d366ffffff,87195da59ffffff,4
87195d366ffffff,87195da0bffffff,2
87195d366ffffff,87194adb1ffffff,4
87195d366ffffff,87194e692ffffff,4
87195d366ffffff,87194e6a9ffffff,4
87195d366ffffff,87194e69affffff,6
87195d366ffffff,87194ad98ffffff,4
87195d366ffffff,87194e69cffffff,5
87195d366ffffff,87194ad16ffffff,13
87195d366ffffff,87194e61dffffff,3
87195d366ffffff,87195da60ffffff,4
87195d366ffffff,87194ada3ffffff,4
87195d366ffffff,87195da09ffffff,1
87195d366ffffff,87194adabffffff,6
87195d366ffffff,87194ad33ffffff,10
87195d366ffffff,87194ad89ffffff,4
87195d366ffffff,87195da6bffffff,7
87195d366ffffff,87194e609ffffff,1
87195d366ffffff,87194ad45ffffff,1
87195d366ffffff,87194aca3ffffff,1
87195d366ffffff,87194e6d8ffffff,2
87195d366ffffff,87195daf5ffffff,1
87195d366ffffff,87195db59ffffff,2
87195d366ffffff,87194ad15ffffff,6
87195d366ffffff,87194ad43ffffff,1
87195d366ffffff,87195dad4ffffff,2
87195d366ffffff,87194ac02ffffff,5
87195d366ffffff,87194e691ffffff,9
87195d366ffffff,87195d364ffffff,4
87195d366ffffff,87194ac23ffffff,3
87195d366ffffff,87194ad06ffffff,5
87195d366ffffff,87195da54ffffff,5
87195d366ffffff,87194ad53ffffff,2
87195d366ffffff,87194ac14ffffff,4
87195d366ffffff,87194ad05ffffff,3
87195d366ffffff,87194ad10ffffff,6
87195d366ffffff,87194e602ffffff,4
87195d366ffffff,87194ad50ffffff,1
87195d366ffffff,87194ad92ffffff,3
87195d366ffffff,87194e6abffffff,4
87195d366ffffff,87195da5effffff,4
87195d366ffffff,87195d360ffffff,3
87195d366ffffff,87195da48ffffff,5
87195d366ffffff,87195da53ffffff,3
87195d366ffffff,87195da68ffffff,5
87195d366ffffff,87195db4cffffff,1
87195d366ffffff,87194ad1effffff,4
87195d366ffffff,87194ac2dffffff,1
87195d366ffffff,87195dadcffffff,7
87195d366ffffff,87194e6aaffffff,3
87195d366ffffff,87194ad01ffffff,4
87195d366ffffff,87195da44ffffff,4
87195d366ffffff,87194e683ffffff,4
87195d366ffffff,87195da5bffffff,5
87195d366ffffff,87194ac01ffffff,2
87195d366ffffff,87194ac05ffffff,2
87195d366ffffff,87194ac16ffffff,1
87195d366ffffff,87194e618ffffff,3
87195d366ffffff,87194ad46ffffff,2
87195d366ffffff,87194ad1affffff,4
87195d366ffffff,87194e611ffffff,2
87195d366ffffff,87194ad04ffffff,6
87195d366ffffff,87194e600ffffff,1
87195d366ffffff,87195da75ffffff,3
87195d366ffffff,87194e696ffffff,4
87195d366ffffff,87195da4dffffff,12
87195d366ffffff,87194ad36ffffff,13
87195d366ffffff,87194aca6ffffff,2
87195d366ffffff,87195dac4ffffff,3
87195d366ffffff,87195db6bffffff,7
87195d366ffffff,87195db4bffffff,3
87195d366ffffff,87194e672ffffff,1
87195d366ffffff,87195dae2ffffff,2
87195d366ffffff,87195dac9ffffff,4
87195d366ffffff,87195da65ffffff,4
87195d366ffffff,87194e68dffffff,4
87195d366ffffff,87194ad71ffffff,3
87195d366ffffff,87194e612ffffff,1
87195d366ffffff,87194ad59ffffff,1
87195d366ffffff,87194adaaffffff,3
87195d366ffffff,87194e606ffffff,1
87195d366ffffff,87194ad31ffffff,5
87195d366ffffff,87194ad1bffffff,4
87195d366ffffff,87195daf0ffffff,1
87195d366ffffff,87195dae5ffffff,1
87195d366ffffff,87194ad14ffffff,10
87195d366ffffff,87195db5affffff,1
87195d366ffffff,87194ac31ffffff,6
87195d366ffffff,87194ad20ffffff,3
87195d366ffffff,87194ad70ffffff,3
87195d366ffffff,87194adb4ffffff,4
87195d366ffffff,87195dae3ffffff,4
87195d366ffffff,87194ad93ffffff,3
87195d366ffffff,87194ad11ffffff,6
87195d366ffffff,87195d361ffffff,3
87195d366ffffff,87194e616ffffff,1
87195d366ffffff,87195da6cffffff,5
87195d366ffffff,87194ad2cffffff,3
87195d366ffffff,87194e6c6ffffff,4
87195d366ffffff,87194e6f0ffffff,2
87195d366ffffff,87194ad58ffffff,1
87195d366ffffff,87194ad9cffffff,2
87195d366ffffff,87194ada8ffffff,4
87195d366ffffff,87195db4dffffff,4
87195d366ffffff,87194e699ffffff,6
87195d366ffffff,87194ad91ffffff,4
87195d366ffffff,87194adb0ffffff,4
87195d366ffffff,87194e6daffffff,3
87195d366ffffff,87195da74ffffff,4
87195d366ffffff,87195d362ffffff,5
87195d366ffffff,87194ac30ffffff,7
87195d366ffffff,87195db4effffff,1
87195d366ffffff,87194e6ceffffff,1
87195d366ffffff,87194e6b6ffffff,1
87195d366ffffff,87195da64ffffff,4
87195d366ffffff,87194e6e2ffffff,1
87195d366ffffff,87194e6c1ffffff,2
87195d366ffffff,87194e6d1ffffff,5
87195d366ffffff,87195db5dffffff,1
87195d366ffffff,87194ac03ffffff,1
87195d366ffffff,87194e6b1ffffff,2
87195d366ffffff,87195da40ffffff,6
87195d366ffffff,87194ac0effffff,1
87195d366ffffff,87195d36affffff,0
87195d366ffffff,87195da5dffffff,5
87195d366ffffff,87194ad9dffffff,3
87195d366ffffff,87195da6dffffff,6
87195d366ffffff,87194e6b0ffffff,1
87195d366ffffff,87194e698ffffff,9
87195d366ffffff,87194e6a5ffffff,1
87195d366ffffff,87194e6f1ffffff,2
87195d366ffffff,87194e601ffffff,1
87195d366ffffff,87194e69bffffff,2
87195d366ffffff,87195da41ffffff,8
87195d366ffffff,87195d368ffffff,1
87195d366ffffff,87194ad74ffffff,2
87195d366ffffff,87194ad2effffff,4
87195d366ffffff,87194ad32ffffff,17
87195d366ffffff,87195daccffffff,3
87195d366ffffff,87194e681ffffff,4
87195d366ffffff,87194ac34ffffff,3
87195d366ffffff,87194ad02ffffff,4
87195d366ffffff,87194e608ffffff,2
87195d366ffffff,87195d36effffff,7
87195d366ffffff,87194e6c2ffffff,2
87195d366ffffff,87195d369ffffff,1
87195d366ffffff,87194e69effffff,3
87195d366ffffff,87195daedffffff,7
87195d366ffffff,87194ad30ffffff,17
87195d366ffffff,87194e613ffffff,3
87195d366ffffff,87195daecffffff,7
87195d366ffffff,87194ad28ffffff,3
87195d366ffffff,87195dac8ffffff,4
87195d366ffffff,87195da72ffffff,1
87195d366ffffff,87194adb2ffffff,3
87195d366ffffff,87194e6dbffffff,3
87195d366ffffff,87194e6e5ffffff,1
87195d366ffffff,87195da4bffffff,11
87195d366ffffff,87194ad4effffff,1
87195d366ffffff,87194adaeffffff,5
87195d366ffffff,87194e61effffff,5
87195d366ffffff,87194ad0effffff,4
87195d366ffffff,87195dae9ffffff,2
87195d366ffffff,87194ac85ffffff,1
87195d366ffffff,87195dad1ffffff,1
87195d366ffffff,87194e6d2ffffff,4
87195d366ffffff,87194ac20ffffff,2
87195d366ffffff,87194e689ffffff,3
87195d366ffffff,87194e6dcffffff,9
87195d366ffffff,87194ad8affffff,3
87195d366ffffff,87194ad80ffffff,1
87195d366ffffff,87195da8dffffff,1
87195d366ffffff,87194e6e0ffffff,1
87195d366ffffff,87194e694ffffff,3
87195d366ffffff,87194adadffffff,5
87195d366ffffff,87195da6effffff,5
87195d366ffffff,87194e6e6ffffff,1
87195d366ffffff,87194ad64ffffff,1
87195d366ffffff,87194e6e3ffffff,1
87195d366ffffff,87195dae0ffffff,3
87195d366ffffff,87194e60cffffff,1
87195d366ffffff,87195dac3ffffff,2
87195d366ffffff,87194ac12ffffff,1
87195d366ffffff,87194ad5cffffff,1
87195d366ffffff,87195d375ffffff,1
87195d366ffffff,87194ac22ffffff,5
87195d366ffffff,87194aca4ffffff,4
87195d366ffffff,87195dac6ffffff,2
87195d366ffffff,87195da71ffffff,2
87195d366ffffff,87194ad52ffffff,1
87195d366ffffff,87195da73ffffff,3
87195d366ffffff,87194e60bffffff,1
87195d366ffffff,87194e6f3ffffff,7
87195d366ffffff,87195daeeffffff,4
87195d366ffffff,87194e684ffffff,3
87195d366ffffff,87195d366ffffff,5381
87195d366ffffff,87194e686ffffff,4
87195d366ffffff,87194e6e4ffffff,1
87195d366ffffff,87194ad1dffffff,4
87195d366ffffff,87194e610ffffff,1
87195d366ffffff,87194ac2cffffff,0
87195d366ffffff,87195da45ffffff,3
87195d366ffffff,87195db58ffffff,2
87195d366ffffff,87194e68bffffff,3
87195d366ffffff,87195da4affffff,10
87195d366ffffff,87194e6f5ffffff,3
87195d366ffffff,87195d365ffffff,2
87195d366ffffff,87194adb5ffffff,5
87195d366ffffff,87194ad2dffffff,3
87195d366ffffff,87194e60effffff,2
87195d366ffffff,87194ad56ffffff,5
87195d366ffffff,87194e6f4ffffff,3
87195d366ffffff,87195db69ffffff,1
87195d366ffffff,87195dae4ffffff,1
87195d366ffffff,87194ac06ffffff,1
87195d366ffffff,87195dadbffffff,3
87195d366ffffff,87194ad8cffffff,3
87195d366ffffff,87195da6affffff,5
87195d366ffffff,87195daceffffff,3
87195d366ffffff,87194ada9ffffff,3
87195d366ffffff,87194ac15ffffff,2
87195d366ffffff,87194ada5ffffff,9
87195d366ffffff,87195daf1ffffff,3
87195d366ffffff,87194ad23ffffff,3
87195d366ffffff,87195db49ffffff,4
87195d366ffffff,87195da4effffff,4
87195d366ffffff,87194ad9bffffff,1
87195d366ffffff,87194e6d0ffffff,4
87195d366ffffff,87194e690ffffff,4
87195d366ffffff,87194ad86ffffff,5
87195d366ffffff,87195da76ffffff,2
87195d366ffffff,87195dad5ffffff,1
87195d366ffffff,87194e6a8ffffff,3
87195d366ffffff,87194e6d6ffffff,3
87195d366ffffff,87194e6c0ffffff,3
87195d366ffffff,87194e60dffffff,1
87195d366ffffff,87194ad54ffffff,2
87195d366ffffff,87195dadaffffff,1
87195d366ffffff,87195da56ffffff,4
87195d366ffffff,87194ad5affffff,1
87195d366ffffff,87194ad13ffffff,4
87195d366ffffff,87195da4cffffff,6
87195d366ffffff,87195db5cffffff,1
87195d366ffffff,87194ad29ffffff,3
87195d366ffffff,87194e619ffffff,2
87195d366ffffff,87194ad94ffffff,3
87195d366ffffff,87194e6acffffff,4
87195d366ffffff,87194ac84ffffff,1
87195d366ffffff,87195d36dffffff,3
87195d366ffffff,87194ad82ffffff,7
87195d366ffffff,87194ad76ffffff,3
87195d366ffffff,87195daf2ffffff,1
87195d366ffffff,87194ad18ffffff,3
87195d366ffffff,87195da61ffffff,5
87195d366ffffff,87194ad60ffffff,1
87195d366ffffff,87194ad2affffff,4
87195d366ffffff,87194e688ffffff,5
87195d366ffffff,87194ad9affffff,2
87195d366ffffff,87195db4affffff,2
87195d366ffffff,87194e6d9ffffff,2
87195d366ffffff,87195da08ffffff,1
87195d366ffffff,87194ac24ffffff,4
87195d366ffffff,87194ad81ffffff,1
87195d366ffffff,87194ad73ffffff,2
87195d366ffffff,87194e6c3ffffff,3
87195d366ffffff,87194e603ffffff,1
87195d366ffffff,87195dacdffffff,3
87195d366ffffff,87195dacaffffff,4
87195d366ffffff,87195db48ffffff,5
87195d366ffffff,87195dadeffffff,3
87195d366ffffff,87194e615ffffff,1
87195d366ffffff,87194ac28ffffff,1
87195d366ffffff,87194e6ddffffff,3
87195d366ffffff,87194ad41ffffff,1
87195d366ffffff,87194ad95ffffff,6
87195d366ffffff,87194e6f6ffffff,2
87195d366ffffff,87194ac25ffffff,2
87195d366ffffff,87195da43ffffff,4
87195d366ffffff,87195dac5ffffff,3
87195d366ffffff,87194ad90ffffff,5
87195d366ffffff,87194e6adffffff,3
87195d366ffffff,87194ac2affffff,1
87195d366ffffff,87195d36cffffff,4
87195d366ffffff,87195db41ffffff,1
87195d366ffffff,87194ad0bffffff,3
87195d366ffffff,87194ad24ffffff,4
87195d366ffffff,87195da50ffffff,4
87195d366ffffff,87195daeaffffff,4
87195d366ffffff,87194adacffffff,5
87195d366ffffff,87194ac33ffffff,9
87195d366ffffff,87195dae1ffffff,4
87195d366ffffff,87194ac32ffffff,3
87195d366ffffff,87194adb3ffffff,6
87195d366ffffff,87195dad8ffffff,3
87195d366ffffff,87195da66ffffff,3
87195d366ffffff,87194ad25ffffff,3
87195d366ffffff,87194e6b5ffffff,1
87195d366ffffff,87194ad09ffffff,2
87195d366ffffff,87194ad88ffffff,3
87195d366ffffff,87194ac0cffffff,1
87195d366ffffff,87195daebffffff,3
87195d366ffffff,87194ad63ffffff,1
87195d366ffffff,87195da0dffffff,1
87195d366ffffff,87194ad42ffffff,1
87195d366ffffff,87194e6b2ffffff,7
87195d366ffffff,87194e6b3ffffff,3
87195d366ffffff,87194e68affffff,6
87195d366ffffff,87194ad51ffffff,1
87195d366ffffff,87194e685ffffff,3
87195d366ffffff,87195da63ffffff,3
87195d366ffffff,87194e6f2ffffff,5
87195d366ffffff,87194e6deffffff,3
87195d366ffffff,87194ad83ffffff,5
87195d366ffffff,87194ad40ffffff,1
87195d366ffffff,87195da42ffffff,5
87195d366ffffff,87194aca0ffffff,6
87195d366ffffff,87194e695ffffff,7
87195d366ffffff,87195da55ffffff,4
87195d366ffffff,87194ac36ffffff,3
87194ac36ffffff,87194e695ffffff,10
87194ac36ffffff,87194ada6ffffff,19
87194ac36ffffff,87195da62ffffff,15
87194ac36ffffff,87195daf2ffffff,1
87194ac36ffffff,87194e6e0ffffff,2
87194ac36ffffff,87195daf5ffffff,2
87194ac36ffffff,87195d36effffff,4
87194ac36ffffff,87194e6d4ffffff,6
87194ac36ffffff,87194e68dffffff,13
87194ac36ffffff,87194e6dcffffff,10
87194ac36ffffff,87194e690ffffff,11
87194ac36ffffff,87195dae1ffffff,8
87194ac36ffffff,87195dad4ffffff,3
87194ac36ffffff,87195d36affffff,1
87194ac36ffffff,87195da75ffffff,7
87194ac36ffffff,87195dac4ffffff,8
87194ac36ffffff,87194ac22ffffff,15
87194ac36ffffff,87194e6a1ffffff,7
87194ac36ffffff,87194e6c0ffffff,10
87194ac36ffffff,87194ad0bffffff,13
87194ac36ffffff,87194ad60ffffff,1
87194ac36ffffff,87194ac30ffffff,19
87194ac36ffffff,87195dad1ffffff,1
87194ac36ffffff,87194e6b6ffffff,10
87194ac36ffffff,87195da6affffff,16
87194ac36ffffff,87195da59ffffff,14
87194ac36ffffff,87195d362ffffff,8
87194ac36ffffff,87194ad9effffff,10
87194ac36ffffff,87194adb2ffffff,9
87194ac36ffffff,87194adb3ffffff,30
87194ac36ffffff,87194e69cffffff,18
87194ac36ffffff,87194ac00ffffff,10
87194ac36ffffff,87194ad99ffffff,13
87194ac36ffffff,87194ad0cffffff,7
87194ac36ffffff,87194e6e3ffffff,2
87194ac36ffffff,87195da5dffffff,16
87194ac36ffffff,87194ad1affffff,20
87194ac36ffffff,87195da42ffffff,16
87194ac36ffffff,87194adb5ffffff,17
87194ac36ffffff,87194e6f0ffffff,5
87194ac36ffffff,87195d366ffffff,3
87194ac36ffffff,87195da4effffff,28
87194ac36ffffff,87195da5effffff,13
87194ac36ffffff,87194e68effffff,11
87194ac36ffffff,87194ad31ffffff,19
87194ac36ffffff,87194adb0ffffff,14
87194ac36ffffff,87195da71ffffff,3
87194ac36ffffff,87195dac3ffffff,2
87194ac36ffffff,87195da6bffffff,19
87194ac36ffffff,87194e612ffffff,1
87194ac36ffffff,87194ad54ffffff,4
87194ac36ffffff,87194aca2ffffff,1
87194ac36ffffff,87194ac03ffffff,2
87194ac36ffffff,87195da73ffffff,10
87194ac36ffffff,87194e6acffffff,1
87194ac36ffffff,87195da0dffffff,1
87194ac36ffffff,87195db69ffffff,1
87194ac36ffffff,87194ad20ffffff,8
87194ac36ffffff,87195db4effffff,3
87194ac36ffffff,87194ad63ffffff,1
87194ac36ffffff,87194ad5cffffff,3
87194ac36ffffff,87195dadaffffff,1
87194ac36ffffff,87194ad09ffffff,6
87194ac36ffffff,87194ad8cffffff,10
87194ac36ffffff,87195d368ffffff,2
87194ac36ffffff,87194ac85ffffff,1
87194ac36ffffff,87194ac34ffffff,14
87194ac36ffffff,87195da0bffffff,2
87194ac36ffffff,87194e6c3ffffff,9
87194ac36ffffff,87194ad75ffffff,10
87194ac36ffffff,87194ac25ffffff,5
87194ac36ffffff,87194e610ffffff,2
87194ac36ffffff,87194e6d9ffffff,1
87194ac36ffffff,87194ad41ffffff,1
87194ac36ffffff,87195daf1ffffff,7
87194ac36ffffff,87194e69bffffff,11
87194ac36ffffff,87194e616ffffff,1
87194ac36ffffff,87194ada2ffffff,16
87194ac36ffffff,87194adaeffffff,15
87194ac36ffffff,87194aca4ffffff,11
87194ac36ffffff,87194ad66ffffff,2
87194ac36ffffff,87195dacbffffff,10
87194ac36ffffff,87194e696ffffff,12
87194ac36ffffff,87194e6d8ffffff,5
87194ac36ffffff,87194ad91ffffff,14
87194ac36ffffff,87194ad01ffffff,13
87194ac36ffffff,87195daedffffff,15
87194ac36ffffff,87195db4bffffff,10
87194ac36ffffff,87194ad26ffffff,34
87194ac36ffffff,87194ad9affffff,4
87194ac36ffffff,87194e6a9ffffff,10
87194ac36ffffff,87194e6e4ffffff,2
87194ac36ffffff,87195dae3ffffff,11
87194ac36ffffff,87194e6e2ffffff,3
87194ac36ffffff,87194ad36ffffff,46
87194ac36ffffff,87194ad0dffffff,16
87194ac36ffffff,87194ac28ffffff,1
87194ac36ffffff,87194ac2cffffff,1
87194ac36ffffff,87194ada0ffffff,27
87194ac36ffffff,87194e603ffffff,2
87194ac36ffffff,87194ac06ffffff,2
87194ac36ffffff,87194e611ffffff,3
87194ac36ffffff,87194ad89ffffff,12
87194ac36ffffff,87194ad86ffffff,17
87194ac36ffffff,87194e6b3ffffff,9
87194ac36ffffff,87194ac14ffffff,14
87194ac36ffffff,87194e61affffff,6
87194ac36ffffff,87195d371ffffff,2
87194ac36ffffff,87195dadcffffff,14
87194ac36ffffff,87194ad44ffffff,4
87194ac36ffffff,87194adabffffff,20
87194ac36ffffff,87194e615ffffff,2
87194ac36ffffff,87194ad22ffffff,24
87194ac36ffffff,87195db4affffff,3
87194ac36ffffff,87194e68bffffff,9
87194ac36ffffff,87194ada5ffffff,32
87194ac36ffffff,87194e6f6ffffff,13
87194ac36ffffff,87195dae5ffffff,12
87194ac36ffffff,87194ad24ffffff,14
87194ac36ffffff,87195da66ffffff,9
87194ac36ffffff,87195dadbffffff,8
87194ac36ffffff,87194adacffffff,17
87194ac36ffffff,87194e6ddffffff,4
87194ac36ffffff,87195dad0ffffff,1
87194ac36ffffff,87194e60dffffff,1
87194ac36ffffff,87195d363ffffff,4
87194ac36ffffff,87194e688ffffff,17
87194ac36ffffff,87194e6b1ffffff,4
87194ac36ffffff,87194e6c5ffffff,2
87194ac36ffffff,87195da45ffffff,11
87194ac36ffffff,87195da60ffffff,10
87194ac36ffffff,87195da55ffffff,11
87194ac36ffffff,87194e60affffff,6
87194ac36ffffff,87195da54ffffff,15
87194ac36ffffff,87194e686ffffff,10
87194ac36ffffff,87195dac0ffffff,11
87194ac36ffffff,87194ad1bffffff,13
87194ac36ffffff,87194ad12ffffff,26
87194ac36ffffff,87194ad94ffffff,9
87194ac36ffffff,87195dac2ffffff,5
87194ac36ffffff,87194e6b0ffffff,2
87194ac36ffffff,87194ac12ffffff,1
87194ac36ffffff,87195da76ffffff,2
87194ac36ffffff,87194e6e5ffffff,1
87194ac36ffffff,87194e6ceffffff,1
87194ac36ffffff,87194e60effffff,5
87194ac36ffffff,87195da8dffffff,1
87194ac36ffffff,87195da5affffff,13
87194ac36ffffff,87195d360ffffff,7
87194ac36ffffff,87195dae8ffffff,7
87194ac36ffffff,87194ad5affffff,1
87194ac36ffffff,87194e6e6ffffff,4
87194ac36ffffff,87195dae6ffffff,2
87194ac36ffffff,87195d345ffffff,1
87194ac36ffffff,87194ad9cffffff,21
87194ac36ffffff,87195da43ffffff,14
87194ac36ffffff,87194ad93ffffff,8
87194ac36ffffff,87194e600ffffff,2
87194ac36ffffff,87195d369ffffff,1
87194ac36ffffff,87195d365ffffff,6
87194ac36ffffff,87194e69dffffff,23
87194ac36ffffff,87195daecffffff,23
87194ac36ffffff,87195dadeffffff,9
87194ac36ffffff,87195db49ffffff,12
87194ac36ffffff,87195d364ffffff,7
87194ac36ffffff,87194ad96ffffff,11
87194ac36ffffff,87195dad8ffffff,8
87194ac36ffffff,87194e6f1ffffff,4
87194ac36ffffff,87195db41ffffff,2
87194ac36ffffff,87194ad45ffffff,1
87194ac36ffffff,87194ac16ffffff,2
87194ac36ffffff,87194ad40ffffff,1
87194ac36ffffff,87195dacdffffff,9
87194ac36ffffff,87194e680ffffff,13
87194ac36ffffff,87195db43ffffff,1
87194ac36ffffff,87194ac23ffffff,8
87194ac36ffffff,87194ad8dffffff,9
87194ac36ffffff,87194e608ffffff,1
87194ac36ffffff,87195daeaffffff,10
87194ac36ffffff,87194e6c6ffffff,6
87194ac36ffffff,87194ad14ffffff,32
87194ac36ffffff,87195db48ffffff,15
87194ac36ffffff,87195db4dffffff,9
87194ac36ffffff,87194ad02ffffff,13
87194ac36ffffff,87194ad15ffffff,20
87194ac36ffffff,87194e6d6ffffff,9
87194ac36ffffff,87195da64ffffff,11
87194ac36ffffff,87194e609ffffff,1
87194ac36ffffff,87195da6cffffff,18
87194ac36ffffff,87195da08ffffff,1
87194ac36ffffff,87194ad2effffff,11
87194ac36ffffff,87194e685ffffff,8
87194ac36ffffff,87195dae9ffffff,27
87194ac36ffffff,87195da6dffffff,18
87194ac36ffffff,87194ad43ffffff,2
87194ac36ffffff,87194e6c4ffffff,5
87194ac36ffffff,87194ad85ffffff,6
87194ac36ffffff,87194e619ffffff,4
87194ac36ffffff,87195da41ffffff,18
87194ac36ffffff,87194e68cffffff,22
87194ac36ffffff,87195da48ffffff,39
87194ac36ffffff,87194ad98ffffff,2
87194ac36ffffff,87195daeeffffff,18
87194ac36ffffff,87195da63ffffff,9
87194ac36ffffff,87195dac5ffffff,9
87194ac36ffffff,87194ad2cffffff,10
87194ac36ffffff,87194e6f4ffffff,12
87194ac36ffffff,87194ada8ffffff,14
87194ac36ffffff,87194e699ffffff,15
87194ac36ffffff,87194e6a3ffffff,2
87194ac36ffffff,87195da4dffffff,44
87194ac36ffffff,87194e61dffffff,10
87194ac36ffffff,87194e672ffffff,1
87194ac36ffffff,87194e604ffffff,1
87194ac36ffffff,87194e6d0ffffff,11
87194ac36ffffff,87194adb6ffffff,13
87194ac36ffffff,87194e618ffffff,10
87194ac36ffffff,87195da09ffffff,1
87194ac36ffffff,87194ad30ffffff,62
87194ac36ffffff,87194ad23ffffff,27
87194ac36ffffff,87195dae0ffffff,6
87194ac36ffffff,87194ad74ffffff,5
87194ac36ffffff,87194aca0ffffff,4
87194ac36ffffff,87194ad11ffffff,19
87194ac36ffffff,87195dac8ffffff,13
87194ac36ffffff,87194e601ffffff,1
87194ac36ffffff,87194ad83ffffff,3
87194ac36ffffff,87194e681ffffff,11
87194ac36ffffff,87194ad1effffff,14
87194ac36ffffff,87195daebffffff,9
87194ac36ffffff,87194ad46ffffff,5
87194ac36ffffff,87195dac1ffffff,6
87194ac36ffffff,87194ad33ffffff,35
87194ac36ffffff,87195da49ffffff,91
87194ac36ffffff,87194ad42ffffff,2
87194ac36ffffff,87195db5affffff,1
87194ac36ffffff,87194ac13ffffff,1
87194ac36ffffff,87195daddffffff,8
87194ac36ffffff,87195db4cffffff,1
87194ac36ffffff,87194e684ffffff,8
87194ac36ffffff,87194ac05ffffff,5
87194ac36ffffff,87194aca3ffffff,1
87194ac36ffffff,87194e6dbffffff,8
87194ac36ffffff,87194e6aeffffff,6
87194ac36ffffff,87194ad84ffffff,13
87194ac36ffffff,87195da4cffffff,31
87194ac36ffffff,87194ac15ffffff,2
87194ac36ffffff,87195da74ffffff,11
87194ac36ffffff,87194ad28ffffff,7
87194ac36ffffff,87194ad25ffffff,9
87194ac36ffffff,87194ad53ffffff,1
