ORIGIN_CODE,DESTINATION_CODE,flows
87194ac28ffffff,87194e60cffffff,0.0
87194ac28ffffff,87194e60dffffff,0.0
87194ac28ffffff,87194e60effffff,0.0
87194ac28ffffff,87194e610ffffff,0.0
87194ac28ffffff,87194e611ffffff,0.0
87194ac28ffffff,87194e612ffffff,0.0
87194ac28ffffff,87194e613ffffff,1.0
87194ac28ffffff,87194e614ffffff,0.0
87194ac28ffffff,87194e615ffffff,0.0
87194ac28ffffff,87194e616ffffff,0.0
87194ac28ffffff,87194e618ffffff,1.0
87194ac28ffffff,87194e619ffffff,1.0
87194ac28ffffff,87194e61affffff,1.0
87194ac28ffffff,87194e61bffffff,1.0
87194ac28ffffff,87194e61cffffff,1.0
87194ac28ffffff,87194e61dffffff,1.0
87194ac28ffffff,87194e61effffff,1.0
87194ac28ffffff,87194e633ffffff,0.0
87194ac28ffffff,87194e672ffffff,0.0
87194ac28ffffff,87194e680ffffff,1.0
87194ac28ffffff,87194e681ffffff,1.0
87194ac28ffffff,87194e682ffffff,1.0
87194ac28ffffff,87194e683ffffff,1.0
87194ac28ffffff,87194e684ffffff,1.0
87194ac28ffffff,87194e685ffffff,1.0
87194ac28ffffff,87194e686ffffff,1.0
87194ac28ffffff,87194e688ffffff,2.0
87194ac28ffffff,87194e689ffffff,2.0
87194ac28ffffff,87194e68affffff,3.0
87194ac28ffffff,87194e68bffffff,2.0
87194ac28ffffff,87194e68cffffff,2.0
87194ac28ffffff,87194e68dffffff,2.0
87194ac28ffffff,87194e68effffff,2.0
87194ac28ffffff,87194e690ffffff,1.0
87194ac28ffffff,87194e691ffffff,1.0
87194ac28ffffff,87194e692ffffff,1.0
87194ac28ffffff,87194e693ffffff,1.0
87194ac28ffffff,87194e694ffffff,1.0
87194ac28ffffff,87194e695ffffff,1.0
87194ac28ffffff,87194e696ffffff,1.0
87194ac28ffffff,87194e698ffffff,1.0
87194ac28ffffff,87194e699ffffff,3.0
87194ac28ffffff,87194e69affffff,3.0
87194ac28ffffff,87194e69bffffff,3.0
87194ac28ffffff,87194e69cffffff,2.0
87194ac28ffffff,87194e69dffffff,2.0
87194ac28ffffff,87194e69effffff,1.0
87194ac28ffffff,87194e6a1ffffff,0.0
87194ac28ffffff,87194e6a3ffffff,0.0
87194ac28ffffff,87194e6a5ffffff,0.0
87194ac28ffffff,87194e6a8ffffff,1.0
87194ac28ffffff,87194e6a9ffffff,1.0
87194ac28ffffff,87194e6aaffffff,1.0
87194ac28ffffff,87194e6abffffff,1.0
87194ac28ffffff,87194e6acffffff,0.0
87194ac28ffffff,87194e6adffffff,1.0
87194ac28ffffff,87194e6aeffffff,1.0
87194ac28ffffff,87194e6b0ffffff,0.0
87194ac28ffffff,87194e6b1ffffff,0.0
87194ac28ffffff,87194e6b2ffffff,0.0
87194ac28ffffff,87194e6b3ffffff,1.0
87194ac28ffffff,87194e6b5ffffff,0.0
87194ac28ffffff,87194e6b6ffffff,0.0
87194ac28ffffff,87194e6c0ffffff,2.0
87194ac28ffffff,87194e6c1ffffff,1.0
87194ac28ffffff,87194e6c2ffffff,3.0
87194ac28ffffff,87194e6c3ffffff,3.0
87194ac28ffffff,87194e6c4ffffff,1.0
87194ac28ffffff,87194e6c5ffffff,1.0
87194ac28ffffff,87194e6c6ffffff,2.0
87194ac28ffffff,87194e6ceffffff,0.0
87194ac28ffffff,87194e6d0ffffff,3.0
87194ac28ffffff,87194e6d1ffffff,4.0
87194ac28ffffff,87194e6d2ffffff,4.0
87194ac28ffffff,87194e6d3ffffff,3.0
87194ac28ffffff,87194e6d4ffffff,2.0
87194ac28ffffff,87194e6d5ffffff,2.0
87194ac28ffffff,87194e6d6ffffff,2.0
87194ac28ffffff,87194e6d8ffffff,4.0
87194ac28ffffff,87194e6d9ffffff,2.0
87194ac28ffffff,87194e6daffffff,7.0
87194ac28ffffff,87194e6dbffffff,7.0
87194ac28ffffff,87194e6dcffffff,4.0
87194ac28ffffff,87194e6ddffffff,2.0
87194ac28ffffff,87194e6deffffff,4.0
87194ac28ffffff,87194e6e0ffffff,0.0
87194ac28ffffff,87194e6e2ffffff,1.0
87194ac28ffffff,87194e6e3ffffff,0.0
87194ac28ffffff,87194e6e4ffffff,0.0
87194ac28ffffff,87194e6e5ffffff,0.0
87194ac28ffffff,87194e6e6ffffff,1.0
87194ac28ffffff,87194e6f0ffffff,1.0
87194ac28ffffff,87194e6f1ffffff,1.0
87194ac28ffffff,87194e6f2ffffff,1.0
87194ac28ffffff,87194e6f3ffffff,1.0
87194ac28ffffff,87194e6f4ffffff,1.0
87194ac28ffffff,87194e6f5ffffff,1.0
87194ac28ffffff,87194e6f6ffffff,1.0
87194ac28ffffff,87195d344ffffff,0.0
87194ac28ffffff,87195d345ffffff,0.0
87194ac28ffffff,87195d360ffffff,1.0
87194ac28ffffff,87195d361ffffff,1.0
87194ac28ffffff,87195d362ffffff,0.0
87194ac28ffffff,87195d363ffffff,1.0
87194ac28ffffff,87195d364ffffff,1.0
87194ac28ffffff,87195d365ffffff,1.0
87194ac28ffffff,87195d366ffffff,0.0
87194ac28ffffff,87195d368ffffff,0.0
87194ac28ffffff,87195d369ffffff,0.0
87194ac28ffffff,87195d36affffff,0.0
87194ac28ffffff,87195d36cffffff,1.0
87194ac28ffffff,87195d36dffffff,1.0
87194ac28ffffff,87195d36effffff,1.0
87194ac28ffffff,87195d371ffffff,0.0
87194ac28ffffff,87195d375ffffff,0.0
87194ac28ffffff,87195da08ffffff,0.0
87194ac28ffffff,87195da09ffffff,0.0
87194ac28ffffff,87195da0bffffff,0.0
87194ac28ffffff,87195da0dffffff,0.0
87194ac28ffffff,87195da40ffffff,1.0
87194ac28ffffff,87195da41ffffff,1.0
87194ac28ffffff,87195da42ffffff,1.0
87194ac28ffffff,87195da43ffffff,1.0
87194ac28ffffff,87195da44ffffff,1.0
87194ac28ffffff,87195da45ffffff,1.0
87194ac28ffffff,87195da46ffffff,1.0
87194ac28ffffff,87195da48ffffff,4.0
87194ac28ffffff,87195da49ffffff,8.0
87194ac28ffffff,87195da4affffff,3.0
87194ac28ffffff,87195da4bffffff,3.0
87194ac28ffffff,87195da4cffffff,3.0
87194ac28ffffff,87195da4dffffff,4.0
87194ac28ffffff,87195da4effffff,2.0
87194ac28ffffff,87195da50ffffff,1.0
87194ac28ffffff,87195da51ffffff,1.0
87194ac28ffffff,87195da52ffffff,1.0
87194ac28ffffff,87195da53ffffff,1.0
87194ac28ffffff,87195da54ffffff,1.0
87194ac28ffffff,87195da55ffffff,1.0
87194ac28ffffff,87195da56ffffff,0.0
87194ac28ffffff,87195da58ffffff,2.0
87194ac28ffffff,87195da59ffffff,2.0
87194ac28ffffff,87195da5affffff,1.0
87194ac28ffffff,87195da5bffffff,2.0
87194ac28ffffff,87195da5cffffff,1.0
87194ac28ffffff,87195da5dffffff,2.0
87194ac28ffffff,87195da5effffff,1.0
87194ac28ffffff,87195da60ffffff,1.0
87194ac28ffffff,87195da61ffffff,1.0
87194ac28ffffff,87195da62ffffff,1.0
87194ac28ffffff,87195da63ffffff,1.0
87194ac28ffffff,87195da64ffffff,1.0
87194ac28ffffff,87195da65ffffff,1.0
87194ac28ffffff,87195da66ffffff,0.0
87194ac28ffffff,87195da68ffffff,2.0
87194ac28ffffff,87195da69ffffff,3.0
87194ac28ffffff,87195da6affffff,2.0
87194ac28ffffff,87195da6bffffff,2.0
87194ac28ffffff,87195da6cffffff,1.0
87194ac28ffffff,87195da6dffffff,2.0
87194ac28ffffff,87195da6effffff,1.0
87194ac28ffffff,87195da70ffffff,0.0
87194ac28ffffff,87195da71ffffff,0.0
87194ac28ffffff,87195da72ffffff,0.0
87194ac28ffffff,87195da73ffffff,1.0
87194ac28ffffff,87195da74ffffff,0.0
87194ac28ffffff,87195da75ffffff,0.0
87194ac28ffffff,87195da76ffffff,0.0
87194ac28ffffff,87195da89ffffff,0.0
87194ac28ffffff,87195da8dffffff,0.0
87194ac28ffffff,87195dac0ffffff,1.0
87194ac28ffffff,87195dac1ffffff,0.0
87194ac28ffffff,87195dac2ffffff,0.0
87194ac28ffffff,87195dac3ffffff,0.0
87194ac28ffffff,87195dac4ffffff,0.0
87194ac28ffffff,87195dac5ffffff,0.0
87194ac28ffffff,87195dac6ffffff,0.0
87194ac28ffffff,87195dac8ffffff,1.0
87194ac28ffffff,87195dac9ffffff,1.0
87194ac28ffffff,87195dacaffffff,1.0
87194ac28ffffff,87195dacbffffff,1.0
87194ac28ffffff,87195daccffffff,1.0
87194ac28ffffff,87195dacdffffff,1.0
87194ac28ffffff,87195daceffffff,0.0
87194ac28ffffff,87195dad0ffffff,0.0
87194ac28ffffff,87195dad1ffffff,0.0
87194ac28ffffff,87195dad4ffffff,0.0
87194ac28ffffff,87195dad5ffffff,0.0
87194ac28ffffff,87195dad8ffffff,0.0
87194ac28ffffff,87195dad9ffffff,1.0
87194ac28ffffff,87195dadaffffff,0.0
87194ac28ffffff,87195dadbffffff,0.0
87194ac28ffffff,87195dadcffffff,0.0
87194ac28ffffff,87195daddffffff,1.0
87194ac28ffffff,87195dadeffffff,0.0
87194ac28ffffff,87195dae0ffffff,0.0
87194ac28ffffff,87195dae1ffffff,1.0
87194ac28ffffff,87195dae2ffffff,0.0
87194ac28ffffff,87195dae3ffffff,1.0
87194ac28ffffff,87195dae4ffffff,0.0
87194ac28ffffff,87195dae5ffffff,0.0
87194ac28ffffff,87195dae6ffffff,0.0
87194ac28ffffff,87195dae8ffffff,1.0
87194ac28ffffff,87195dae9ffffff,1.0
87194ac28ffffff,87195daeaffffff,1.0
87194ac28ffffff,87195daebffffff,1.0
87194ac28ffffff,87195daecffffff,1.0
87194ac28ffffff,87195daedffffff,1.0
87194ac28ffffff,87195daeeffffff,1.0
87194ac28ffffff,87195daf0ffffff,0.0
87194ac28ffffff,87195daf1ffffff,0.0
87194ac28ffffff,87195daf2ffffff,0.0
87194ac28ffffff,87195daf3ffffff,0.0
87194ac28ffffff,87195daf5ffffff,0.0
87194ac28ffffff,87195db41ffffff,0.0
87194ac28ffffff,87195db43ffffff,0.0
87194ac28ffffff,87195db48ffffff,1.0
87194ac28ffffff,87195db49ffffff,1.0
87194ac28ffffff,87195db4affffff,0.0
87194ac28ffffff,87195db4bffffff,1.0
87194ac28ffffff,87195db4cffffff,0.0
87194ac28ffffff,87195db4dffffff,0.0
87194ac28ffffff,87195db4effffff,0.0
87194ac28ffffff,87195db58ffffff,0.0
87194ac28ffffff,87195db59ffffff,0.0
87194ac28ffffff,87195db5affffff,0.0
87194ac28ffffff,87195db5bffffff,0.0
87194ac28ffffff,87195db5cffffff,0.0
87194ac28ffffff,87195db5dffffff,0.0
87194ac28ffffff,87195db69ffffff,0.0
87194ac28ffffff,87195db6bffffff,0.0
87194ac2effffff,87194ac00ffffff,373.0
87194ac2effffff,87194ac01ffffff,396.0
87194ac2effffff,87194ac02ffffff,57.0
87194ac2effffff,87194ac03ffffff,88.0
87194ac2effffff,87194ac04ffffff,501.0
87194ac2effffff,87194ac05ffffff,2002.0
87194ac2effffff,87194ac06ffffff,86.0
87194ac2effffff,87194ac0cffffff,59.0
87194ac2effffff,87194ac0effffff,44.0
87194ac2effffff,87194ac10ffffff,16.0
87194ac2effffff,87194ac12ffffff,1.0
87194ac2effffff,87194ac13ffffff,2.0
87194ac2effffff,87194ac14ffffff,47.0
87194ac2effffff,87194ac15ffffff,32.0
87194ac2effffff,87194ac16ffffff,8.0
87194ac2effffff,87194ac1cffffff,6.0
87194ac2effffff,87194ac20ffffff,322.0
87194ac2effffff,87194ac21ffffff,2545.0
87194ac2effffff,87194ac22ffffff,421.0
87194ac2effffff,87194ac23ffffff,1997.0
87194ac2effffff,87194ac24ffffff,152.0
87194ac2effffff,87194ac25ffffff,254.0
87194ac2effffff,87194ac26ffffff,244.0
87194ac2effffff,87194ac28ffffff,161.0
87194ac2effffff,87194ac2affffff,997.0
87194ac2effffff,87194ac2cffffff,397.0
87194ac2effffff,87194ac2dffffff,34.0
87194ac2effffff,87194ac30ffffff,53.0
87194ac2effffff,87194ac31ffffff,167.0
87194ac2effffff,87194ac32ffffff,33.0
87194ac2effffff,87194ac33ffffff,71.0
87194ac2effffff,87194ac34ffffff,30.0
87194ac2effffff,87194ac35ffffff,110.0
87194ac2effffff,87194ac36ffffff,32.0
87194ac2effffff,87194ac84ffffff,1.0
87194ac2effffff,87194ac85ffffff,1.0
87194ac2effffff,87194aca0ffffff,5.0
87194ac2effffff,87194aca2ffffff,2.0
87194ac2effffff,87194aca3ffffff,2.0
87194ac2effffff,87194aca4ffffff,9.0
87194ac2effffff,87194aca5ffffff,1.0
87194ac2effffff,87194aca6ffffff,3.0
87194ac2effffff,87194ad00ffffff,13.0
87194ac2effffff,87194ad01ffffff,22.0
87194ac2effffff,87194ad02ffffff,16.0
87194ac2effffff,87194ad03ffffff,22.0
87194ac2effffff,87194ad04ffffff,11.0
87194ac2effffff,87194ad05ffffff,15.0
87194ac2effffff,87194ad06ffffff,13.0
87194ac2effffff,87194ad08ffffff,51.0
87194ac2effffff,87194ad09ffffff,50.0
87194ac2effffff,87194ad0affffff,69.0
87194ac2effffff,87194ad0bffffff,95.0
87194ac2effffff,87194ad0cffffff,21.0
87194ac2effffff,87194ad0dffffff,50.0
87194ac2effffff,87194ad0effffff,34.0
87194ac2effffff,87194ad10ffffff,12.0
87194ac2effffff,87194ad11ffffff,18.0
87194ac2effffff,87194ad12ffffff,11.0
87194ac2effffff,87194ad13ffffff,14.0
87194ac2effffff,87194ad14ffffff,11.0
87194ac2effffff,87194ad15ffffff,13.0
87194ac2effffff,87194ad16ffffff,12.0
87194ac2effffff,87194ad18ffffff,30.0
87194ac2effffff,87194ad19ffffff,80.0
87194ac2effffff,87194ad1affffff,32.0
87194ac2effffff,87194ad1bffffff,69.0
87194ac2effffff,87194ad1cffffff,23.0
87194ac2effffff,87194ad1dffffff,42.0
87194ac2effffff,87194ad1effffff,24.0
87194ac2effffff,87194ad20ffffff,5.0
87194ac2effffff,87194ad21ffffff,7.0
87194ac2effffff,87194ad22ffffff,8.0
87194ac2effffff,87194ad23ffffff,9.0
87194ac2effffff,87194ad24ffffff,4.0
87194ac2effffff,87194ad25ffffff,4.0
87194ac2effffff,87194ad26ffffff,5.0
87194ac2effffff,87194ad28ffffff,9.0
87194ac2effffff,87194ad29ffffff,12.0
87194ac2effffff,87194ad2affffff,16.0
87194ac2effffff,87194ad2bffffff,16.0
87194ac2effffff,87194ad2cffffff,7.0
87194ac2effffff,87194ad2dffffff,9.0
87194ac2effffff,87194ad2effffff,10.0
87194ac2effffff,87194ad30ffffff,12.0
87194ac2effffff,87194ad31ffffff,8.0
87194ac2effffff,87194ad32ffffff,12.0
87194ac2effffff,87194ad33ffffff,11.0
87194ac2effffff,87194ad34ffffff,6.0
87194ac2effffff,87194ad35ffffff,7.0
87194ac2effffff,87194ad36ffffff,8.0
87194ac2effffff,87194ad40ffffff,6.0
87194ac2effffff,87194ad41ffffff,1.0
87194ac2effffff,87194ad42ffffff,16.0
87194ac2effffff,87194ad43ffffff,7.0
87194ac2effffff,87194ad44ffffff,11.0
87194ac2effffff,87194ad45ffffff,4.0
87194ac2effffff,87194ad46ffffff,21.0
87194ac2effffff,87194ad4effffff,1.0
87194ac2effffff,87194ad50ffffff,54.0
87194ac2effffff,87194ad51ffffff,37.0
87194ac2effffff,87194ad52ffffff,488.0
87194ac2effffff,87194ad53ffffff,146.0
87194ac2effffff,87194ad54ffffff,52.0
87194ac2effffff,87194ad55ffffff,32.0
87194ac2effffff,87194ad56ffffff,149.0
87194ac2effffff,87194ad58ffffff,15.0
87194ac2effffff,87194ad59ffffff,3.0
87194ac2effffff,87194ad5affffff,23.0
87194ac2effffff,87194ad5cffffff,27.0
87194ac2effffff,87194ad5dffffff,5.0
87194ac2effffff,87194ad5effffff,99.0
87194ac2effffff,87194ad60ffffff,1.0
87194ac2effffff,87194ad62ffffff,8.0
87194ac2effffff,87194ad63ffffff,4.0
87194ac2effffff,87194ad64ffffff,1.0
87194ac2effffff,87194ad66ffffff,5.0
87194ac2effffff,87194ad70ffffff,19.0
87194ac2effffff,87194ad71ffffff,23.0
87194ac2effffff,87194ad72ffffff,32.0
87194ac2effffff,87194ad73ffffff,30.0
87194ac2effffff,87194ad74ffffff,10.0
87194ac2effffff,87194ad75ffffff,15.0
87194ac2effffff,87194ad76ffffff,16.0
87194ac2effffff,87194ad80ffffff,1.0
87194ac2effffff,87194ad81ffffff,3.0
87194ac2effffff,87194ad82ffffff,3.0
87194ac2effffff,87194ad83ffffff,3.0
87194ac2effffff,87194ad84ffffff,5.0
87194ac2effffff,87194ad85ffffff,5.0
87194ac2effffff,87194ad86ffffff,5.0
87194ac2effffff,87194ad88ffffff,13.0
87194ac2effffff,87194ad89ffffff,20.0
87194ac2effffff,87194ad8affffff,7.0
87194ac2effffff,87194ad8bffffff,9.0
87194ac2effffff,87194ad8cffffff,11.0
87194ac2effffff,87194ad8dffffff,16.0
87194ac2effffff,87194ad8effffff,7.0
87194ac2effffff,87194ad90ffffff,3.0
87194ac2effffff,87194ad91ffffff,4.0
87194ac2effffff,87194ad92ffffff,2.0
87194ac2effffff,87194ad93ffffff,2.0
87194ac2effffff,87194ad94ffffff,2.0
87194ac2effffff,87194ad95ffffff,3.0
87194ac2effffff,87194ad96ffffff,2.0
87194ac2effffff,87194ad98ffffff,2.0
87194ac2effffff,87194ad99ffffff,6.0
87194ac2effffff,87194ad9affffff,2.0
87194ac2effffff,87194ad9bffffff,1.0
87194ac2effffff,87194ad9cffffff,4.0
87194ac2effffff,87194ad9dffffff,10.0
87194ac2effffff,87194ad9effffff,3.0
87194ac2effffff,87194ada0ffffff,7.0
87194ac2effffff,87194ada1ffffff,9.0
87194ac2effffff,87194ada2ffffff,5.0
87194ac2effffff,87194ada3ffffff,6.0
87194ac2effffff,87194ada4ffffff,8.0
87194ac2effffff,87194ada5ffffff,9.0
87194ac2effffff,87194ada6ffffff,5.0
87194ac2effffff,87194ada8ffffff,15.0
87194ac2effffff,87194ada9ffffff,29.0
87194ac2effffff,87194adaaffffff,8.0
87194ac2effffff,87194adabffffff,22.0
87194ac2effffff,87194adacffffff,13.0
87194ac2effffff,87194adadffffff,22.0
87194ac2effffff,87194adaeffffff,10.0
87194ac2effffff,87194adb0ffffff,3.0
87194ac2effffff,87194adb1ffffff,4.0
87194ac2effffff,87194adb2ffffff,2.0
87194ac2effffff,87194adb3ffffff,3.0
87194ac2effffff,87194adb4ffffff,2.0
87194ac2effffff,87194adb5ffffff,4.0
87194ac2effffff,87194adb6ffffff,2.0
87194ac2effffff,87194e600ffffff,0.0
87194ac2effffff,87194e601ffffff,0.0
87194ac2effffff,87194e602ffffff,1.0
87194ac2effffff,87194e603ffffff,0.0
87194ac2effffff,87194e604ffffff,0.0
87194ac2effffff,87194e606ffffff,0.0
87194ac2effffff,87194e608ffffff,0.0
87194ac2effffff,87194e609ffffff,0.0
87194ac2effffff,87194e60affffff,1.0
87194ac2effffff,87194e60bffffff,0.0
87194ac2effffff,87194e60cffffff,0.0
87194ac2effffff,87194e60dffffff,0.0
87194ac2effffff,87194e60effffff,1.0
87194ac2effffff,87194e610ffffff,0.0
87194ac2effffff,87194e611ffffff,0.0
87194ac2effffff,87194e612ffffff,0.0
87194ac2effffff,87194e613ffffff,1.0
87194ac2effffff,87194e614ffffff,0.0
87194ac2effffff,87194e615ffffff,0.0
87194ac2effffff,87194e616ffffff,0.0
87194ac2effffff,87194e618ffffff,1.0
87194ac2effffff,87194e619ffffff,1.0
87194ac2effffff,87194e61affffff,1.0
87194ac2effffff,87194e61bffffff,1.0
87194ac2effffff,87194e61cffffff,1.0
87194ac2effffff,87194e61dffffff,1.0
87194ac2effffff,87194e61effffff,2.0
87194ac2effffff,87194e633ffffff,0.0
87194ac2effffff,87194e672ffffff,0.0
87194ac2effffff,87194e680ffffff,2.0
87194ac2effffff,87194e681ffffff,2.0
87194ac2effffff,87194e682ffffff,2.0
87194ac2effffff,87194e683ffffff,2.0
87194ac2effffff,87194e684ffffff,1.0
87194ac2effffff,87194e685ffffff,1.0
87194ac2effffff,87194e686ffffff,1.0
87194ac2effffff,87194e688ffffff,3.0
87194ac2effffff,87194e689ffffff,3.0
87194ac2effffff,87194e68affffff,5.0
87194ac2effffff,87194e68bffffff,3.0
87194ac2effffff,87194e68cffffff,3.0
87194ac2effffff,87194e68dffffff,3.0
87194ac2effffff,87194e68effffff,2.0
87194ac2effffff,87194e690ffffff,1.0
87194ac2effffff,87194e691ffffff,2.0
87194ac2effffff,87194e692ffffff,2.0
87194ac2effffff,87194e693ffffff,2.0
87194ac2effffff,87194e694ffffff,1.0
87194ac2effffff,87194e695ffffff,1.0
87194ac2effffff,87194e696ffffff,1.0
87194ac2effffff,87194e698ffffff,2.0
87194ac2effffff,87194e699ffffff,4.0
87194ac2effffff,87194e69affffff,4.0
87194ac2effffff,87194e69bffffff,4.0
87194ac2effffff,87194e69cffffff,3.0
87194ac2effffff,87194e69dffffff,3.0
87194ac2effffff,87194e69effffff,2.0
87194ac2effffff,87194e6a1ffffff,1.0
87194ac2effffff,87194e6a3ffffff,0.0
87194ac2effffff,87194e6a5ffffff,0.0
87194ac2effffff,87194e6a8ffffff,1.0
87194ac2effffff,87194e6a9ffffff,2.0
87194ac2effffff,87194e6aaffffff,1.0
87194ac2effffff,87194e6abffffff,2.0
87194ac2effffff,87194e6acffffff,0.0
87194ac2effffff,87194e6adffffff,1.0
87194ac2effffff,87194e6aeffffff,1.0
87194ac2effffff,87194e6b0ffffff,0.0
87194ac2effffff,87194e6b1ffffff,1.0
87194ac2effffff,87194e6b2ffffff,1.0
87194ac2effffff,87194e6b3ffffff,1.0
87194ac2effffff,87194e6b5ffffff,0.0
87194ac2effffff,87194e6b6ffffff,1.0
87194ac2effffff,87194e6c0ffffff,3.0
87194ac2effffff,87194e6c1ffffff,2.0
87194ac2effffff,87194e6c2ffffff,4.0
87194ac2effffff,87194e6c3ffffff,4.0
87194ac2effffff,87194e6c4ffffff,1.0
87194ac2effffff,87194e6c5ffffff,1.0
87194ac2effffff,87194e6c6ffffff,3.0
87194ac2effffff,87194e6ceffffff,0.0
87194ac2effffff,87194e6d0ffffff,5.0
87194ac2effffff,87194e6d1ffffff,5.0
87194ac2effffff,87194e6d2ffffff,6.0
87194ac2effffff,87194e6d3ffffff,4.0
87194ac2effffff,87194e6d4ffffff,3.0
87194ac2effffff,87194e6d5ffffff,3.0
87194ac2effffff,87194e6d6ffffff,4.0
87194ac2effffff,87194e6d8ffffff,5.0
87194ac2effffff,87194e6d9ffffff,3.0
87194ac2effffff,87194e6daffffff,10.0
87194ac2effffff,87194e6dbffffff,9.0
87194ac2effffff,87194e6dcffffff,5.0
87194ac2effffff,87194e6ddffffff,3.0
87194ac2effffff,87194e6deffffff,6.0
87194ac2effffff,87194e6e0ffffff,0.0
87194ac2effffff,87194e6e2ffffff,1.0
87194ac2effffff,87194e6e3ffffff,0.0
87194ac2effffff,87194e6e4ffffff,0.0
87194ac2effffff,87194e6e5ffffff,0.0
87194ac2effffff,87194e6e6ffffff,1.0
87194ac2effffff,87194e6f0ffffff,2.0
87194ac2effffff,87194e6f1ffffff,1.0
87194ac2effffff,87194e6f2ffffff,2.0
87194ac2effffff,87194e6f3ffffff,2.0
87194ac2effffff,87194e6f4ffffff,2.0
87194ac2effffff,87194e6f5ffffff,2.0
87194ac2effffff,87194e6f6ffffff,2.0
87194ac2effffff,87195d344ffffff,0.0
87194ac2effffff,87195d345ffffff,0.0
87194ac2effffff,87195d360ffffff,1.0
87194ac2effffff,87195d361ffffff,1.0
87194ac2effffff,87195d362ffffff,1.0
87194ac2effffff,87195d363ffffff,1.0
87194ac2effffff,87195d364ffffff,1.0
87194ac2effffff,87195d365ffffff,1.0
87194ac2effffff,87195d366ffffff,1.0
87194ac2effffff,87195d368ffffff,1.0
87194ac2effffff,87195d369ffffff,0.0
87194ac2effffff,87195d36affffff,0.0
87194ac2effffff,87195d36cffffff,2.0
87194ac2effffff,87195d36dffffff,2.0
87194ac2effffff,87195d36effffff,1.0
87194ac2effffff,87195d371ffffff,0.0
87194ac2effffff,87195d375ffffff,0.0
87194ac2effffff,87195da08ffffff,0.0
87194ac2effffff,87195da09ffffff,0.0
87194ac2effffff,87195da0bffffff,0.0
87194ac2effffff,87195da0dffffff,0.0
87194ac2effffff,87195da40ffffff,2.0
87194ac2effffff,87195da41ffffff,2.0
87194ac2effffff,87195da42ffffff,2.0
87194ac2effffff,87195da43ffffff,2.0
87194ac2effffff,87195da44ffffff,1.0
87194ac2effffff,87195da45ffffff,2.0
87194ac2effffff,87195da46ffffff,1.0
87194ac2effffff,87195da48ffffff,6.0
87194ac2effffff,87195da49ffffff,14.0
87194ac2effffff,87195da4affffff,5.0
87194ac2effffff,87195da4bffffff,6.0
87194ac2effffff,87195da4cffffff,4.0
87194ac2effffff,87195da4dffffff,7.0
87194ac2effffff,87195da4effffff,4.0
87194ac2effffff,87195da50ffffff,1.0
87194ac2effffff,87195da51ffffff,1.0
87194ac2effffff,87195da52ffffff,1.0
87194ac2effffff,87195da53ffffff,1.0
87194ac2effffff,87195da54ffffff,1.0
87194ac2effffff,87195da55ffffff,1.0
87194ac2effffff,87195da56ffffff,1.0
87194ac2effffff,87195da58ffffff,3.0
87194ac2effffff,87195da59ffffff,3.0
87194ac2effffff,87195da5affffff,2.0
87194ac2effffff,87195da5bffffff,3.0
87194ac2effffff,87195da5cffffff,2.0
87194ac2effffff,87195da5dffffff,3.0
87194ac2effffff,87195da5effffff,2.0
87194ac2effffff,87195da60ffffff,1.0
87194ac2effffff,87195da61ffffff,2.0
87194ac2effffff,87195da62ffffff,1.0
87194ac2effffff,87195da63ffffff,1.0
87194ac2effffff,87195da64ffffff,1.0
87194ac2effffff,87195da65ffffff,1.0
87194ac2effffff,87195da66ffffff,1.0
87194ac2effffff,87195da68ffffff,3.0
87194ac2effffff,87195da69ffffff,4.0
87194ac2effffff,87195da6affffff,3.0
87194ac2effffff,87195da6bffffff,4.0
87194ac2effffff,87195da6cffffff,2.0
87194ac2effffff,87195da6dffffff,3.0
87194ac2effffff,87195da6effffff,2.0
87194ac2effffff,87195da70ffffff,0.0
87194ac2effffff,87195da71ffffff,1.0
87194ac2effffff,87195da72ffffff,0.0
87194ac2effffff,87195da73ffffff,1.0
87194ac2effffff,87195da74ffffff,1.0
87194ac2effffff,87195da75ffffff,1.0
87194ac2effffff,87195da76ffffff,0.0
87194ac2effffff,87195da89ffffff,0.0
87194ac2effffff,87195da8dffffff,0.0
87194ac2effffff,87195dac0ffffff,1.0
87194ac2effffff,87195dac1ffffff,1.0
87194ac2effffff,87195dac2ffffff,0.0
87194ac2effffff,87195dac3ffffff,0.0
87194ac2effffff,87195dac4ffffff,1.0
87194ac2effffff,87195dac5ffffff,1.0
87194ac2effffff,87195dac6ffffff,0.0
87194ac2effffff,87195dac8ffffff,2.0
87194ac2effffff,87195dac9ffffff,2.0
87194ac2effffff,87195dacaffffff,1.0
87194ac2effffff,87195dacbffffff,1.0
87194ac2effffff,87195daccffffff,1.0
87194ac2effffff,87195dacdffffff,1.0
87194ac2effffff,87195daceffffff,1.0
87194ac2effffff,87195dad0ffffff,0.0
87194ac2effffff,87195dad1ffffff,0.0
87194ac2effffff,87195dad4ffffff,0.0
87194ac2effffff,87195dad5ffffff,0.0
87194ac2effffff,87195dad8ffffff,1.0
87194ac2effffff,87195dad9ffffff,1.0
87194ac2effffff,87195dadaffffff,0.0
87194ac2effffff,87195dadbffffff,1.0
87194ac2effffff,87195dadcffffff,1.0
87194ac2effffff,87195daddffffff,1.0
87194ac2effffff,87195dadeffffff,1.0
